Index,Buy_315,Notrade_0,Notrade_45,Sell_90,SL1,Buy_135,Notrade_180,Notrade_225,Sell_270,SL2
370,546121.0,546491,546861,547231,547416.0,547601,547971,548341,548711,548896.0
371,549081.0,549452,549823,550194,550379.5,550565,550936,551307,551678,551863.5
372,552049.0,552421,552793,553165,553351.0,553537,553909,554281,554653,554839.0
373,555025.0,555398,555771,556144,556330.5,556517,556890,557263,557636,557822.5
374,558009.0,558383,558757,559131,559318.0,559505,559879,560253,560627,560814.0
375,561001.0,561376,561751,562126,562313.5,562501,562876,563251,563626,563813.5
376,564001.0,564377,564753,565129,565317.0,565505,565881,566257,566633,566821.0
377,567009.0,567386,567763,568140,568328.5,568517,568894,569271,569648,569836.5
378,570025.0,570403,570781,571159,571348.0,571537,571915,572293,572671,572860.0
379,573049.0,573428,573807,574186,574375.5,574565,574944,575323,575702,575891.5
380,576081.0,576461,576841,577221,577411.0,577601,577981,578361,578741,578931.0
381,579121.0,579502,579883,580264,580454.5,580645,581026,581407,581788,581978.5
382,582169.0,582551,582933,583315,583506.0,583697,584079,584461,584843,585034.0
383,585225.0,585608,585991,586374,586565.5,586757,587140,587523,587906,588097.5
384,588289.0,588673,589057,589441,589633.0,589825,590209,590593,590977,591169.0
385,591361.0,591746,592131,592516,592708.5,592901,593286,593671,594056,594248.5
386,594441.0,594827,595213,595599,595792.0,595985,596371,596757,597143,597336.0
387,597529.0,597916,598303,598690,598883.5,599077,599464,599851,600238,600431.5
388,600625.0,601013,601401,601789,601983.0,602177,602565,602953,603341,603535.0
389,603729.0,604118,604507,604896,605090.5,605285,605674,606063,606452,606646.5
390,606841.0,607231,607621,608011,608206.0,608401,608791,609181,609571,609766.0
391,609961.0,610352,610743,611134,611329.5,611525,611916,612307,612698,612893.5
392,613089.0,613481,613873,614265,614461.0,614657,615049,615441,615833,616029.0
393,616225.0,616618,617011,617404,617600.5,617797,618190,618583,618976,619172.5
394,619369.0,619763,620157,620551,620748.0,620945,621339,621733,622127,622324.0
395,622521.0,622916,623311,623706,623903.5,624101,624496,624891,625286,625483.5
396,625681.0,626077,626473,626869,627067.0,627265,627661,628057,628453,628651.0
397,628849.0,629246,629643,630040,630238.5,630437,630834,631231,631628,631826.5
398,632025.0,632423,632821,633219,633418.0,633617,634015,634413,634811,635010.0
399,635209.0,635608,636007,636406,636605.5,636805,637204,637603,638002,638201.5
400,638401.0,638801,639201,639601,639801.0,640001,640401,640801,641201,641401.0
401,641601.0,642002,642403,642804,643004.5,643205,643606,644007,644408,644608.5
402,644809.0,645211,645613,646015,646216.0,646417,646819,647221,647623,647824.0
403,648025.0,648428,648831,649234,649435.5,649637,650040,650443,650846,651047.5
404,651249.0,651653,652057,652461,652663.0,652865,653269,653673,654077,654279.0
405,654481.0,654886,655291,655696,655898.5,656101,656506,656911,657316,657518.5
406,657721.0,658127,658533,658939,659142.0,659345,659751,660157,660563,660766.0
407,660969.0,661376,661783,662190,662393.5,662597,663004,663411,663818,664021.5
408,664225.0,664633,665041,665449,665653.0,665857,666265,666673,667081,667285.0
409,667489.0,667898,668307,668716,668920.5,669125,669534,669943,670352,670556.5
410,670761.0,671171,671581,671991,672196.0,672401,672811,673221,673631,673836.0
411,674041.0,674452,674863,675274,675479.5,675685,676096,676507,676918,677123.5
412,677329.0,677741,678153,678565,678771.0,678977,679389,679801,680213,680419.0
413,680625.0,681038,681451,681864,682070.5,682277,682690,683103,683516,683722.5
414,683929.0,684343,684757,685171,685378.0,685585,685999,686413,686827,687034.0
415,687241.0,687656,688071,688486,688693.5,688901,689316,689731,690146,690353.5
416,690561.0,690977,691393,691809,692017.0,692225,692641,693057,693473,693681.0
417,693889.0,694306,694723,695140,695348.5,695557,695974,696391,696808,697016.5
418,697225.0,697643,698061,698479,698688.0,698897,699315,699733,700151,700360.0
419,700569.0,700988,701407,701826,702035.5,702245,702664,703083,703502,703711.5
420,703921.0,704341,704761,705181,705391.0,705601,706021,706441,706861,707071.0
421,707281.0,707702,708123,708544,708754.5,708965,709386,709807,710228,710438.5
422,710649.0,711071,711493,711915,712126.0,712337,712759,713181,713603,713814.0
423,714025.0,714448,714871,715294,715505.5,715717,716140,716563,716986,717197.5
424,717409.0,717833,718257,718681,718893.0,719105,719529,719953,720377,720589.0
425,720801.0,721226,721651,722076,722288.5,722501,722926,723351,723776,723988.5
426,724201.0,724627,725053,725479,725692.0,725905,726331,726757,727183,727396.0
427,727609.0,728036,728463,728890,729103.5,729317,729744,730171,730598,730811.5
428,731025.0,731453,731881,732309,732523.0,732737,733165,733593,734021,734235.0
429,734449.0,734878,735307,735736,735950.5,736165,736594,737023,737452,737666.5
430,737881.0,738311,738741,739171,739386.0,739601,740031,740461,740891,741106.0
431,741321.0,741752,742183,742614,742829.5,743045,743476,743907,744338,744553.5
432,744769.0,745201,745633,746065,746281.0,746497,746929,747361,747793,748009.0
433,748225.0,748658,749091,749524,749740.5,749957,750390,750823,751256,751472.5
434,751689.0,752123,752557,752991,753208.0,753425,753859,754293,754727,754944.0
435,755161.0,755596,756031,756466,756683.5,756901,757336,757771,758206,758423.5
436,758641.0,759077,759513,759949,760167.0,760385,760821,761257,761693,761911.0
437,762129.0,762566,763003,763440,763658.5,763877,764314,764751,765188,765406.5
438,765625.0,766063,766501,766939,767158.0,767377,767815,768253,768691,768910.0
439,769129.0,769568,770007,770446,770665.5,770885,771324,771763,772202,772421.5
440,772641.0,773081,773521,773961,774181.0,774401,774841,775281,775721,775941.0
441,776161.0,776602,777043,777484,777704.5,777925,778366,778807,779248,779468.5
442,779689.0,780131,780573,781015,781236.0,781457,781899,782341,782783,783004.0
443,783225.0,783668,784111,784554,784775.5,784997,785440,785883,786326,786547.5
444,786769.0,787213,787657,788101,788323.0,788545,788989,789433,789877,790099.0
445,790321.0,790766,791211,791656,791878.5,792101,792546,792991,793436,793658.5
446,793881.0,794327,794773,795219,795442.0,795665,796111,796557,797003,797226.0
447,797449.0,797896,798343,798790,799013.5,799237,799684,800131,800578,800801.5
448,801025.0,801473,801921,802369,802593.0,802817,803265,803713,804161,804385.0
449,804609.0,805058,805507,805956,806180.5,806405,806854,807303,807752,807976.5
450,808201.0,808651,809101,809551,809776.0,810001,810451,810901,811351,811576.0
451,811801.0,812252,812703,813154,813379.5,813605,814056,814507,814958,815183.5
452,815409.0,815861,816313,816765,816991.0,817217,817669,818121,818573,818799.0
453,819025.0,819478,819931,820384,820610.5,820837,821290,821743,822196,822422.5
454,822649.0,823103,823557,824011,824238.0,824465,824919,825373,825827,826054.0
455,826281.0,826736,827191,827646,827873.5,828101,828556,829011,829466,829693.5
456,829921.0,830377,830833,831289,831517.0,831745,832201,832657,833113,833341.0
457,833569.0,834026,834483,834940,835168.5,835397,835854,836311,836768,836996.5
458,837225.0,837683,838141,838599,838828.0,839057,839515,839973,840431,840660.0
459,840889.0,841348,841807,842266,842495.5,842725,843184,843643,844102,844331.5
460,844561.0,845021,845481,845941,846171.0,846401,846861,847321,847781,848011.0
461,848241.0,848702,849163,849624,849854.5,850085,850546,851007,851468,851698.5
462,851929.0,852391,852853,853315,853546.0,853777,854239,854701,855163,855394.0
463,855625.0,856088,856551,857014,857245.5,857477,857940,858403,858866,859097.5
464,859329.0,859793,860257,860721,860953.0,861185,861649,862113,862577,862809.0
465,863041.0,863506,863971,864436,864668.5,864901,865366,865831,866296,866528.5
466,866761.0,867227,867693,868159,868392.0,868625,869091,869557,870023,870256.0
467,870489.0,870956,871423,871890,872123.5,872357,872824,873291,873758,873991.5
468,874225.0,874693,875161,875629,875863.0,876097,876565,877033,877501,877735.0
469,877969.0,878438,878907,879376,879610.5,879845,880314,880783,881252,881486.5
470,881721.0,882191,882661,883131,883366.0,883601,884071,884541,885011,885246.0
471,885481.0,885952,886423,886894,887129.5,887365,887836,888307,888778,889013.5
472,889249.0,889721,890193,890665,890901.0,891137,891609,892081,892553,892789.0
473,893025.0,893498,893971,894444,894680.5,894917,895390,895863,896336,896572.5
474,896809.0,897283,897757,898231,898468.0,898705,899179,899653,900127,900364.0
475,900601.0,901076,901551,902026,902263.5,902501,902976,903451,903926,904163.5
476,904401.0,904877,905353,905829,906067.0,906305,906781,907257,907733,907971.0
477,908209.0,908686,909163,909640,909878.5,910117,910594,911071,911548,911786.5
478,912025.0,912503,912981,913459,913698.0,913937,914415,914893,915371,915610.0
479,915849.0,916328,916807,917286,917525.5,917765,918244,918723,919202,919441.5
480,919681.0,920161,920641,921121,921361.0,921601,922081,922561,923041,923281.0
481,923521.0,924002,924483,924964,925204.5,925445,925926,926407,926888,927128.5
482,927369.0,927851,928333,928815,929056.0,929297,929779,930261,930743,930984.0
483,931225.0,931708,932191,932674,932915.5,933157,933640,934123,934606,934847.5
484,935089.0,935573,936057,936541,936783.0,937025,937509,937993,938477,938719.0
485,938961.0,939446,939931,940416,940658.5,940901,941386,941871,942356,942598.5
486,942841.0,943327,943813,944299,944542.0,944785,945271,945757,946243,946486.0
487,946729.0,947216,947703,948190,948433.5,948677,949164,949651,950138,950381.5
488,950625.0,951113,951601,952089,952333.0,952577,953065,953553,954041,954285.0
489,954529.0,955018,955507,955996,956240.5,956485,956974,957463,957952,958196.5
490,958441.0,958931,959421,959911,960156.0,960401,960891,961381,961871,962116.0
491,962361.0,962852,963343,963834,964079.5,964325,964816,965307,965798,966043.5
492,966289.0,966781,967273,967765,968011.0,968257,968749,969241,969733,969979.0
493,970225.0,970718,971211,971704,971950.5,972197,972690,973183,973676,973922.5
494,974169.0,974663,975157,975651,975898.0,976145,976639,977133,977627,977874.0
495,978121.0,978616,979111,979606,979853.5,980101,980596,981091,981586,981833.5
496,982081.0,982577,983073,983569,983817.0,984065,984561,985057,985553,985801.0
497,986049.0,986546,987043,987540,987788.5,988037,988534,989031,989528,989776.5
498,990025.0,990523,991021,991519,991768.0,992017,992515,993013,993511,993760.0
499,994009.0,994508,995007,995506,995755.5,996005,996504,997003,997502,997751.5
500,998001.0,998501,999001,999501,999751.0,1000001,1000501,1001001,1001501,1001751.0
501,1002001.0,1002502,1003003,1003504,1003754.5,1004005,1004506,1005007,1005508,1005758.5
502,1006009.0,1006511,1007013,1007515,1007766.0,1008017,1008519,1009021,1009523,1009774.0
503,1010025.0,1010528,1011031,1011534,1011785.5,1012037,1012540,1013043,1013546,1013797.5
504,1014049.0,1014553,1015057,1015561,1015813.0,1016065,1016569,1017073,1017577,1017829.0
505,1018081.0,1018586,1019091,1019596,1019848.5,1020101,1020606,1021111,1021616,1021868.5
506,1022121.0,1022627,1023133,1023639,1023892.0,1024145,1024651,1025157,1025663,1025916.0
507,1026169.0,1026676,1027183,1027690,1027943.5,1028197,1028704,1029211,1029718,1029971.5
508,1030225.0,1030733,1031241,1031749,1032003.0,1032257,1032765,1033273,1033781,1034035.0
509,1034289.0,1034798,1035307,1035816,1036070.5,1036325,1036834,1037343,1037852,1038106.5
510,1038361.0,1038871,1039381,1039891,1040146.0,1040401,1040911,1041421,1041931,1042186.0
511,1042441.0,1042952,1043463,1043974,1044229.5,1044485,1044996,1045507,1046018,1046273.5
512,1046529.0,1047041,1047553,1048065,1048321.0,1048577,1049089,1049601,1050113,1050369.0
513,1050625.0,1051138,1051651,1052164,1052420.5,1052677,1053190,1053703,1054216,1054472.5
514,1054729.0,1055243,1055757,1056271,1056528.0,1056785,1057299,1057813,1058327,1058584.0
515,1058841.0,1059356,1059871,1060386,1060643.5,1060901,1061416,1061931,1062446,1062703.5
516,1062961.0,1063477,1063993,1064509,1064767.0,1065025,1065541,1066057,1066573,1066831.0
517,1067089.0,1067606,1068123,1068640,1068898.5,1069157,1069674,1070191,1070708,1070966.5
518,1071225.0,1071743,1072261,1072779,1073038.0,1073297,1073815,1074333,1074851,1075110.0
519,1075369.0,1075888,1076407,1076926,1077185.5,1077445,1077964,1078483,1079002,1079261.5
520,1079521.0,1080041,1080561,1081081,1081341.0,1081601,1082121,1082641,1083161,1083421.0
521,1083681.0,1084202,1084723,1085244,1085504.5,1085765,1086286,1086807,1087328,1087588.5
522,1087849.0,1088371,1088893,1089415,1089676.0,1089937,1090459,1090981,1091503,1091764.0
523,1092025.0,1092548,1093071,1093594,1093855.5,1094117,1094640,1095163,1095686,1095947.5
524,1096209.0,1096733,1097257,1097781,1098043.0,1098305,1098829,1099353,1099877,1100139.0
525,1100401.0,1100926,1101451,1101976,1102238.5,1102501,1103026,1103551,1104076,1104338.5
526,1104601.0,1105127,1105653,1106179,1106442.0,1106705,1107231,1107757,1108283,1108546.0
527,1108809.0,1109336,1109863,1110390,1110653.5,1110917,1111444,1111971,1112498,1112761.5
528,1113025.0,1113553,1114081,1114609,1114873.0,1115137,1115665,1116193,1116721,1116985.0
529,1117249.0,1117778,1118307,1118836,1119100.5,1119365,1119894,1120423,1120952,1121216.5
530,1121481.0,1122011,1122541,1123071,1123336.0,1123601,1124131,1124661,1125191,1125456.0
531,1125721.0,1126252,1126783,1127314,1127579.5,1127845,1128376,1128907,1129438,1129703.5
532,1129969.0,1130501,1131033,1131565,1131831.0,1132097,1132629,1133161,1133693,1133959.0
533,1134225.0,1134758,1135291,1135824,1136090.5,1136357,1136890,1137423,1137956,1138222.5
534,1138489.0,1139023,1139557,1140091,1140358.0,1140625,1141159,1141693,1142227,1142494.0
535,1142761.0,1143296,1143831,1144366,1144633.5,1144901,1145436,1145971,1146506,1146773.5
536,1147041.0,1147577,1148113,1148649,1148917.0,1149185,1149721,1150257,1150793,1151061.0
537,1151329.0,1151866,1152403,1152940,1153208.5,1153477,1154014,1154551,1155088,1155356.5
538,1155625.0,1156163,1156701,1157239,1157508.0,1157777,1158315,1158853,1159391,1159660.0
539,1159929.0,1160468,1161007,1161546,1161815.5,1162085,1162624,1163163,1163702,1163971.5
540,1164241.0,1164781,1165321,1165861,1166131.0,1166401,1166941,1167481,1168021,1168291.0
541,1168561.0,1169102,1169643,1170184,1170454.5,1170725,1171266,1171807,1172348,1172618.5
542,1172889.0,1173431,1173973,1174515,1174786.0,1175057,1175599,1176141,1176683,1176954.0
543,1177225.0,1177768,1178311,1178854,1179125.5,1179397,1179940,1180483,1181026,1181297.5
544,1181569.0,1182113,1182657,1183201,1183473.0,1183745,1184289,1184833,1185377,1185649.0
545,1185921.0,1186466,1187011,1187556,1187828.5,1188101,1188646,1189191,1189736,1190008.5
546,1190281.0,1190827,1191373,1191919,1192192.0,1192465,1193011,1193557,1194103,1194376.0
547,1194649.0,1195196,1195743,1196290,1196563.5,1196837,1197384,1197931,1198478,1198751.5
548,1199025.0,1199573,1200121,1200669,1200943.0,1201217,1201765,1202313,1202861,1203135.0
549,1203409.0,1203958,1204507,1205056,1205330.5,1205605,1206154,1206703,1207252,1207526.5
550,1207801.0,1208351,1208901,1209451,1209726.0,1210001,1210551,1211101,1211651,1211926.0
551,1212201.0,1212752,1213303,1213854,1214129.5,1214405,1214956,1215507,1216058,1216333.5
552,1216609.0,1217161,1217713,1218265,1218541.0,1218817,1219369,1219921,1220473,1220749.0
553,1221025.0,1221578,1222131,1222684,1222960.5,1223237,1223790,1224343,1224896,1225172.5
554,1225449.0,1226003,1226557,1227111,1227388.0,1227665,1228219,1228773,1229327,1229604.0
555,1229881.0,1230436,1230991,1231546,1231823.5,1232101,1232656,1233211,1233766,1234043.5
556,1234321.0,1234877,1235433,1235989,1236267.0,1236545,1237101,1237657,1238213,1238491.0
557,1238769.0,1239326,1239883,1240440,1240718.5,1240997,1241554,1242111,1242668,1242946.5
558,1243225.0,1243783,1244341,1244899,1245178.0,1245457,1246015,1246573,1247131,1247410.0
559,1247689.0,1248248,1248807,1249366,1249645.5,1249925,1250484,1251043,1251602,1251881.5
560,1252161.0,1252721,1253281,1253841,1254121.0,1254401,1254961,1255521,1256081,1256361.0
561,1256641.0,1257202,1257763,1258324,1258604.5,1258885,1259446,1260007,1260568,1260848.5
562,1261129.0,1261691,1262253,1262815,1263096.0,1263377,1263939,1264501,1265063,1265344.0
563,1265625.0,1266188,1266751,1267314,1267595.5,1267877,1268440,1269003,1269566,1269847.5
564,1270129.0,1270693,1271257,1271821,1272103.0,1272385,1272949,1273513,1274077,1274359.0
565,1274641.0,1275206,1275771,1276336,1276618.5,1276901,1277466,1278031,1278596,1278878.5
566,1279161.0,1279727,1280293,1280859,1281142.0,1281425,1281991,1282557,1283123,1283406.0
567,1283689.0,1284256,1284823,1285390,1285673.5,1285957,1286524,1287091,1287658,1287941.5
568,1288225.0,1288793,1289361,1289929,1290213.0,1290497,1291065,1291633,1292201,1292485.0
569,1292769.0,1293338,1293907,1294476,1294760.5,1295045,1295614,1296183,1296752,1297036.5
570,1297321.0,1297891,1298461,1299031,1299316.0,1299601,1300171,1300741,1301311,1301596.0
571,1301881.0,1302452,1303023,1303594,1303879.5,1304165,1304736,1305307,1305878,1306163.5
572,1306449.0,1307021,1307593,1308165,1308451.0,1308737,1309309,1309881,1310453,1310739.0
573,1311025.0,1311598,1312171,1312744,1313030.5,1313317,1313890,1314463,1315036,1315322.5
574,1315609.0,1316183,1316757,1317331,1317618.0,1317905,1318479,1319053,1319627,1319914.0
575,1320201.0,1320776,1321351,1321926,1322213.5,1322501,1323076,1323651,1324226,1324513.5
576,1324801.0,1325377,1325953,1326529,1326817.0,1327105,1327681,1328257,1328833,1329121.0
577,1329409.0,1329986,1330563,1331140,1331428.5,1331717,1332294,1332871,1333448,1333736.5
578,1334025.0,1334603,1335181,1335759,1336048.0,1336337,1336915,1337493,1338071,1338360.0
579,1338649.0,1339228,1339807,1340386,1340675.5,1340965,1341544,1342123,1342702,1342991.5
580,1343281.0,1343861,1344441,1345021,1345311.0,1345601,1346181,1346761,1347341,1347631.0
581,1347921.0,1348502,1349083,1349664,1349954.5,1350245,1350826,1351407,1351988,1352278.5
582,1352569.0,1353151,1353733,1354315,1354606.0,1354897,1355479,1356061,1356643,1356934.0
583,1357225.0,1357808,1358391,1358974,1359265.5,1359557,1360140,1360723,1361306,1361597.5
584,1361889.0,1362473,1363057,1363641,1363933.0,1364225,1364809,1365393,1365977,1366269.0
585,1366561.0,1367146,1367731,1368316,1368608.5,1368901,1369486,1370071,1370656,1370948.5
586,1371241.0,1371827,1372413,1372999,1373292.0,1373585,1374171,1374757,1375343,1375636.0
587,1375929.0,1376516,1377103,1377690,1377983.5,1378277,1378864,1379451,1380038,1380331.5
588,1380625.0,1381213,1381801,1382389,1382683.0,1382977,1383565,1384153,1384741,1385035.0
589,1385329.0,1385918,1386507,1387096,1387390.5,1387685,1388274,1388863,1389452,1389746.5
590,1390041.0,1390631,1391221,1391811,1392106.0,1392401,1392991,1393581,1394171,1394466.0
591,1394761.0,1395352,1395943,1396534,1396829.5,1397125,1397716,1398307,1398898,1399193.5
592,1399489.0,1400081,1400673,1401265,1401561.0,1401857,1402449,1403041,1403633,1403929.0
593,1404225.0,1404818,1405411,1406004,1406300.5,1406597,1407190,1407783,1408376,1408672.5
594,1408969.0,1409563,1410157,1410751,1411048.0,1411345,1411939,1412533,1413127,1413424.0
595,1413721.0,1414316,1414911,1415506,1415803.5,1416101,1416696,1417291,1417886,1418183.5
596,1418481.0,1419077,1419673,1420269,1420567.0,1420865,1421461,1422057,1422653,1422951.0
597,1423249.0,1423846,1424443,1425040,1425338.5,1425637,1426234,1426831,1427428,1427726.5
598,1428025.0,1428623,1429221,1429819,1430118.0,1430417,1431015,1431613,1432211,1432510.0
599,1432809.0,1433408,1434007,1434606,1434905.5,1435205,1435804,1436403,1437002,1437301.5
600,1437601.0,1438201,1438801,1439401,1439701.0,1440001,1440601,1441201,1441801,1442101.0
601,1442401.0,1443002,1443603,1444204,1444504.5,1444805,1445406,1446007,1446608,1446908.5
602,1447209.0,1447811,1448413,1449015,1449316.0,1449617,1450219,1450821,1451423,1451724.0
603,1452025.0,1452628,1453231,1453834,1454135.5,1454437,1455040,1455643,1456246,1456547.5
604,1456849.0,1457453,1458057,1458661,1458963.0,1459265,1459869,1460473,1461077,1461379.0
605,1461681.0,1462286,1462891,1463496,1463798.5,1464101,1464706,1465311,1465916,1466218.5
606,1466521.0,1467127,1467733,1468339,1468642.0,1468945,1469551,1470157,1470763,1471066.0
607,1471369.0,1471976,1472583,1473190,1473493.5,1473797,1474404,1475011,1475618,1475921.5
608,1476225.0,1476833,1477441,1478049,1478353.0,1478657,1479265,1479873,1480481,1480785.0
609,1481089.0,1481698,1482307,1482916,1483220.5,1483525,1484134,1484743,1485352,1485656.5
610,1485961.0,1486571,1487181,1487791,1488096.0,1488401,1489011,1489621,1490231,1490536.0
611,1490841.0,1491452,1492063,1492674,1492979.5,1493285,1493896,1494507,1495118,1495423.5
612,1495729.0,1496341,1496953,1497565,1497871.0,1498177,1498789,1499401,1500013,1500319.0
613,1500625.0,1501238,1501851,1502464,1502770.5,1503077,1503690,1504303,1504916,1505222.5
614,1505529.0,1506143,1506757,1507371,1507678.0,1507985,1508599,1509213,1509827,1510134.0
615,1510441.0,1511056,1511671,1512286,1512593.5,1512901,1513516,1514131,1514746,1515053.5
616,1515361.0,1515977,1516593,1517209,1517517.0,1517825,1518441,1519057,1519673,1519981.0
617,1520289.0,1520906,1521523,1522140,1522448.5,1522757,1523374,1523991,1524608,1524916.5
618,1525225.0,1525843,1526461,1527079,1527388.0,1527697,1528315,1528933,1529551,1529860.0
619,1530169.0,1530788,1531407,1532026,1532335.5,1532645,1533264,1533883,1534502,1534811.5
620,1535121.0,1535741,1536361,1536981,1537291.0,1537601,1538221,1538841,1539461,1539771.0
621,1540081.0,1540702,1541323,1541944,1542254.5,1542565,1543186,1543807,1544428,1544738.5
622,1545049.0,1545671,1546293,1546915,1547226.0,1547537,1548159,1548781,1549403,1549714.0
623,1550025.0,1550648,1551271,1551894,1552205.5,1552517,1553140,1553763,1554386,1554697.5
624,1555009.0,1555633,1556257,1556881,1557193.0,1557505,1558129,1558753,1559377,1559689.0
625,1560001.0,1560626,1561251,1561876,1562188.5,1562501,1563126,1563751,1564376,1564688.5
626,1565001.0,1565627,1566253,1566879,1567192.0,1567505,1568131,1568757,1569383,1569696.0
627,1570009.0,1570636,1571263,1571890,1572203.5,1572517,1573144,1573771,1574398,1574711.5
628,1575025.0,1575653,1576281,1576909,1577223.0,1577537,1578165,1578793,1579421,1579735.0
629,1580049.0,1580678,1581307,1581936,1582250.5,1582565,1583194,1583823,1584452,1584766.5
630,1585081.0,1585711,1586341,1586971,1587286.0,1587601,1588231,1588861,1589491,1589806.0
631,1590121.0,1590752,1591383,1592014,1592329.5,1592645,1593276,1593907,1594538,1594853.5
632,1595169.0,1595801,1596433,1597065,1597381.0,1597697,1598329,1598961,1599593,1599909.0
633,1600225.0,1600858,1601491,1602124,1602440.5,1602757,1603390,1604023,1604656,1604972.5
634,1605289.0,1605923,1606557,1607191,1607508.0,1607825,1608459,1609093,1609727,1610044.0
635,1610361.0,1610996,1611631,1612266,1612583.5,1612901,1613536,1614171,1614806,1615123.5
636,1615441.0,1616077,1616713,1617349,1617667.0,1617985,1618621,1619257,1619893,1620211.0
637,1620529.0,1621166,1621803,1622440,1622758.5,1623077,1623714,1624351,1624988,1625306.5
638,1625625.0,1626263,1626901,1627539,1627858.0,1628177,1628815,1629453,1630091,1630410.0
639,1630729.0,1631368,1632007,1632646,1632965.5,1633285,1633924,1634563,1635202,1635521.5
640,1635841.0,1636481,1637121,1637761,1638081.0,1638401,1639041,1639681,1640321,1640641.0
641,1640961.0,1641602,1642243,1642884,1643204.5,1643525,1644166,1644807,1645448,1645768.5
642,1646089.0,1646731,1647373,1648015,1648336.0,1648657,1649299,1649941,1650583,1650904.0
643,1651225.0,1651868,1652511,1653154,1653475.5,1653797,1654440,1655083,1655726,1656047.5
644,1656369.0,1657013,1657657,1658301,1658623.0,1658945,1659589,1660233,1660877,1661199.0
645,1661521.0,1662166,1662811,1663456,1663778.5,1664101,1664746,1665391,1666036,1666358.5
646,1666681.0,1667327,1667973,1668619,1668942.0,1669265,1669911,1670557,1671203,1671526.0
647,1671849.0,1672496,1673143,1673790,1674113.5,1674437,1675084,1675731,1676378,1676701.5
648,1677025.0,1677673,1678321,1678969,1679293.0,1679617,1680265,1680913,1681561,1681885.0
649,1682209.0,1682858,1683507,1684156,1684480.5,1684805,1685454,1686103,1686752,1687076.5
650,1687401.0,1688051,1688701,1689351,1689676.0,1690001,1690651,1691301,1691951,1692276.0
651,1692601.0,1693252,1693903,1694554,1694879.5,1695205,1695856,1696507,1697158,1697483.5
652,1697809.0,1698461,1699113,1699765,1700091.0,1700417,1701069,1701721,1702373,1702699.0
653,1703025.0,1703678,1704331,1704984,1705310.5,1705637,1706290,1706943,1707596,1707922.5
654,1708249.0,1708903,1709557,1710211,1710538.0,1710865,1711519,1712173,1712827,1713154.0
655,1713481.0,1714136,1714791,1715446,1715773.5,1716101,1716756,1717411,1718066,1718393.5
656,1718721.0,1719377,1720033,1720689,1721017.0,1721345,1722001,1722657,1723313,1723641.0
657,1723969.0,1724626,1725283,1725940,1726268.5,1726597,1727254,1727911,1728568,1728896.5
658,1729225.0,1729883,1730541,1731199,1731528.0,1731857,1732515,1733173,1733831,1734160.0
659,1734489.0,1735148,1735807,1736466,1736795.5,1737125,1737784,1738443,1739102,1739431.5
660,1739761.0,1740421,1741081,1741741,1742071.0,1742401,1743061,1743721,1744381,1744711.0
661,1745041.0,1745702,1746363,1747024,1747354.5,1747685,1748346,1749007,1749668,1749998.5
662,1750329.0,1750991,1751653,1752315,1752646.0,1752977,1753639,1754301,1754963,1755294.0
663,1755625.0,1756288,1756951,1757614,1757945.5,1758277,1758940,1759603,1760266,1760597.5
664,1760929.0,1761593,1762257,1762921,1763253.0,1763585,1764249,1764913,1765577,1765909.0
665,1766241.0,1766906,1767571,1768236,1768568.5,1768901,1769566,1770231,1770896,1771228.5
666,1771561.0,1772227,1772893,1773559,1773892.0,1774225,1774891,1775557,1776223,1776556.0
667,1776889.0,1777556,1778223,1778890,1779223.5,1779557,1780224,1780891,1781558,1781891.5
668,1782225.0,1782893,1783561,1784229,1784563.0,1784897,1785565,1786233,1786901,1787235.0
669,1787569.0,1788238,1788907,1789576,1789910.5,1790245,1790914,1791583,1792252,1792586.5
670,1792921.0,1793591,1794261,1794931,1795266.0,1795601,1796271,1796941,1797611,1797946.0
671,1798281.0,1798952,1799623,1800294,1800629.5,1800965,1801636,1802307,1802978,1803313.5
672,1803649.0,1804321,1804993,1805665,1806001.0,1806337,1807009,1807681,1808353,1808689.0
673,1809025.0,1809698,1810371,1811044,1811380.5,1811717,1812390,1813063,1813736,1814072.5
674,1814409.0,1815083,1815757,1816431,1816768.0,1817105,1817779,1818453,1819127,1819464.0
675,1819801.0,1820476,1821151,1821826,1822163.5,1822501,1823176,1823851,1824526,1824863.5
676,1825201.0,1825877,1826553,1827229,1827567.0,1827905,1828581,1829257,1829933,1830271.0
677,1830609.0,1831286,1831963,1832640,1832978.5,1833317,1833994,1834671,1835348,1835686.5
678,1836025.0,1836703,1837381,1838059,1838398.0,1838737,1839415,1840093,1840771,1841110.0
679,1841449.0,1842128,1842807,1843486,1843825.5,1844165,1844844,1845523,1846202,1846541.5
680,1846881.0,1847561,1848241,1848921,1849261.0,1849601,1850281,1850961,1851641,1851981.0
681,1852321.0,1853002,1853683,1854364,1854704.5,1855045,1855726,1856407,1857088,1857428.5
682,1857769.0,1858451,1859133,1859815,1860156.0,1860497,1861179,1861861,1862543,1862884.0
683,1863225.0,1863908,1864591,1865274,1865615.5,1865957,1866640,1867323,1868006,1868347.5
684,1868689.0,1869373,1870057,1870741,1871083.0,1871425,1872109,1872793,1873477,1873819.0
685,1874161.0,1874846,1875531,1876216,1876558.5,1876901,1877586,1878271,1878956,1879298.5
686,1879641.0,1880327,1881013,1881699,1882042.0,1882385,1883071,1883757,1884443,1884786.0
