Index,Buy_45,Notrade_90,Notrade_135,Sell_180,SL1,Buy_225,Notrade_270,Notrade_315,Sell_360,SL2
370,546861,547231,547601,547971,548156.0,548341,548711,549081,549452.0,549637.5
371,549823,550194,550565,550936,551121.5,551307,551678,552049,552421.0,552607.0
372,552793,553165,553537,553909,554095.0,554281,554653,555025,555398.0,555584.5
373,555771,556144,556517,556890,557076.5,557263,557636,558009,558383.0,558570.0
374,558757,559131,559505,559879,560066.0,560253,560627,561001,561376.0,561563.5
375,561751,562126,562501,562876,563063.5,563251,563626,564001,564377.0,564565.0
376,564753,565129,565505,565881,566069.0,566257,566633,567009,567386.0,567574.5
377,567763,568140,568517,568894,569082.5,569271,569648,570025,570403.0,570592.0
378,570781,571159,571537,571915,572104.0,572293,572671,573049,573428.0,573617.5
379,573807,574186,574565,574944,575133.5,575323,575702,576081,576461.0,576651.0
380,576841,577221,577601,577981,578171.0,578361,578741,579121,579502.0,579692.5
381,579883,580264,580645,581026,581216.5,581407,581788,582169,582551.0,582742.0
382,582933,583315,583697,584079,584270.0,584461,584843,585225,585608.0,585799.5
383,585991,586374,586757,587140,587331.5,587523,587906,588289,588673.0,588865.0
384,589057,589441,589825,590209,590401.0,590593,590977,591361,591746.0,591938.5
385,592131,592516,592901,593286,593478.5,593671,594056,594441,594827.0,595020.0
386,595213,595599,595985,596371,596564.0,596757,597143,597529,597916.0,598109.5
387,598303,598690,599077,599464,599657.5,599851,600238,600625,601013.0,601207.0
388,601401,601789,602177,602565,602759.0,602953,603341,603729,604118.0,604312.5
389,604507,604896,605285,605674,605868.5,606063,606452,606841,607231.0,607426.0
390,607621,608011,608401,608791,608986.0,609181,609571,609961,610352.0,610547.5
391,610743,611134,611525,611916,612111.5,612307,612698,613089,613481.0,613677.0
392,613873,614265,614657,615049,615245.0,615441,615833,616225,616618.0,616814.5
393,617011,617404,617797,618190,618386.5,618583,618976,619369,619763.0,619960.0
394,620157,620551,620945,621339,621536.0,621733,622127,622521,622916.0,623113.5
395,623311,623706,624101,624496,624693.5,624891,625286,625681,626077.0,626275.0
396,626473,626869,627265,627661,627859.0,628057,628453,628849,629246.0,629444.5
397,629643,630040,630437,630834,631032.5,631231,631628,632025,632423.0,632622.0
398,632821,633219,633617,634015,634214.0,634413,634811,635209,635608.0,635807.5
399,636007,636406,636805,637204,637403.5,637603,638002,638401,638801.0,639001.0
400,639201,639601,640001,640401,640601.0,640801,641201,641601,642002.0,642202.5
401,642403,642804,643205,643606,643806.5,644007,644408,644809,645211.0,645412.0
402,645613,646015,646417,646819,647020.0,647221,647623,648025,648428.0,648629.5
403,648831,649234,649637,650040,650241.5,650443,650846,651249,651653.0,651855.0
404,652057,652461,652865,653269,653471.0,653673,654077,654481,654886.0,655088.5
405,655291,655696,656101,656506,656708.5,656911,657316,657721,658127.0,658330.0
406,658533,658939,659345,659751,659954.0,660157,660563,660969,661376.0,661579.5
407,661783,662190,662597,663004,663207.5,663411,663818,664225,664633.0,664837.0
408,665041,665449,665857,666265,666469.0,666673,667081,667489,667898.0,668102.5
409,668307,668716,669125,669534,669738.5,669943,670352,670761,671171.0,671376.0
410,671581,671991,672401,672811,673016.0,673221,673631,674041,674452.0,674657.5
411,674863,675274,675685,676096,676301.5,676507,676918,677329,677741.0,677947.0
412,678153,678565,678977,679389,679595.0,679801,680213,680625,681038.0,681244.5
413,681451,681864,682277,682690,682896.5,683103,683516,683929,684343.0,684550.0
414,684757,685171,685585,685999,686206.0,686413,686827,687241,687656.0,687863.5
415,688071,688486,688901,689316,689523.5,689731,690146,690561,690977.0,691185.0
416,691393,691809,692225,692641,692849.0,693057,693473,693889,694306.0,694514.5
417,694723,695140,695557,695974,696182.5,696391,696808,697225,697643.0,697852.0
418,698061,698479,698897,699315,699524.0,699733,700151,700569,700988.0,701197.5
419,701407,701826,702245,702664,702873.5,703083,703502,703921,704341.0,704551.0
420,704761,705181,705601,706021,706231.0,706441,706861,707281,707702.0,707912.5
421,708123,708544,708965,709386,709596.5,709807,710228,710649,711071.0,711282.0
422,711493,711915,712337,712759,712970.0,713181,713603,714025,714448.0,714659.5
423,714871,715294,715717,716140,716351.5,716563,716986,717409,717833.0,718045.0
424,718257,718681,719105,719529,719741.0,719953,720377,720801,721226.0,721438.5
425,721651,722076,722501,722926,723138.5,723351,723776,724201,724627.0,724840.0
426,725053,725479,725905,726331,726544.0,726757,727183,727609,728036.0,728249.5
427,728463,728890,729317,729744,729957.5,730171,730598,731025,731453.0,731667.0
428,731881,732309,732737,733165,733379.0,733593,734021,734449,734878.0,735092.5
429,735307,735736,736165,736594,736808.5,737023,737452,737881,738311.0,738526.0
430,738741,739171,739601,740031,740246.0,740461,740891,741321,741752.0,741967.5
431,742183,742614,743045,743476,743691.5,743907,744338,744769,745201.0,745417.0
432,745633,746065,746497,746929,747145.0,747361,747793,748225,748658.0,748874.5
433,749091,749524,749957,750390,750606.5,750823,751256,751689,752123.0,752340.0
434,752557,752991,753425,753859,754076.0,754293,754727,755161,755596.0,755813.5
435,756031,756466,756901,757336,757553.5,757771,758206,758641,759077.0,759295.0
436,759513,759949,760385,760821,761039.0,761257,761693,762129,762566.0,762784.5
437,763003,763440,763877,764314,764532.5,764751,765188,765625,766063.0,766282.0
438,766501,766939,767377,767815,768034.0,768253,768691,769129,769568.0,769787.5
439,770007,770446,770885,771324,771543.5,771763,772202,772641,773081.0,773301.0
440,773521,773961,774401,774841,775061.0,775281,775721,776161,776602.0,776822.5
441,777043,777484,777925,778366,778586.5,778807,779248,779689,780131.0,780352.0
442,780573,781015,781457,781899,782120.0,782341,782783,783225,783668.0,783889.5
443,784111,784554,784997,785440,785661.5,785883,786326,786769,787213.0,787435.0
444,787657,788101,788545,788989,789211.0,789433,789877,790321,790766.0,790988.5
445,791211,791656,792101,792546,792768.5,792991,793436,793881,794327.0,794550.0
446,794773,795219,795665,796111,796334.0,796557,797003,797449,797896.0,798119.5
447,798343,798790,799237,799684,799907.5,800131,800578,801025,801473.0,801697.0
448,801921,802369,802817,803265,803489.0,803713,804161,804609,805058.0,805282.5
449,805507,805956,806405,806854,807078.5,807303,807752,808201,808651.0,808876.0
450,809101,809551,810001,810451,810676.0,810901,811351,811801,812252.0,812477.5
451,812703,813154,813605,814056,814281.5,814507,814958,815409,815861.0,816087.0
452,816313,816765,817217,817669,817895.0,818121,818573,819025,819478.0,819704.5
453,819931,820384,820837,821290,821516.5,821743,822196,822649,823103.0,823330.0
454,823557,824011,824465,824919,825146.0,825373,825827,826281,826736.0,826963.5
455,827191,827646,828101,828556,828783.5,829011,829466,829921,830377.0,830605.0
456,830833,831289,831745,832201,832429.0,832657,833113,833569,834026.0,834254.5
457,834483,834940,835397,835854,836082.5,836311,836768,837225,837683.0,837912.0
458,838141,838599,839057,839515,839744.0,839973,840431,840889,841348.0,841577.5
459,841807,842266,842725,843184,843413.5,843643,844102,844561,845021.0,845251.0
460,845481,845941,846401,846861,847091.0,847321,847781,848241,848702.0,848932.5
461,849163,849624,850085,850546,850776.5,851007,851468,851929,852391.0,852622.0
462,852853,853315,853777,854239,854470.0,854701,855163,855625,856088.0,856319.5
463,856551,857014,857477,857940,858171.5,858403,858866,859329,859793.0,860025.0
464,860257,860721,861185,861649,861881.0,862113,862577,863041,863506.0,863738.5
465,863971,864436,864901,865366,865598.5,865831,866296,866761,867227.0,867460.0
466,867693,868159,868625,869091,869324.0,869557,870023,870489,870956.0,871189.5
467,871423,871890,872357,872824,873057.5,873291,873758,874225,874693.0,874927.0
468,875161,875629,876097,876565,876799.0,877033,877501,877969,878438.0,878672.5
469,878907,879376,879845,880314,880548.5,880783,881252,881721,882191.0,882426.0
470,882661,883131,883601,884071,884306.0,884541,885011,885481,885952.0,886187.5
471,886423,886894,887365,887836,888071.5,888307,888778,889249,889721.0,889957.0
472,890193,890665,891137,891609,891845.0,892081,892553,893025,893498.0,893734.5
473,893971,894444,894917,895390,895626.5,895863,896336,896809,897283.0,897520.0
474,897757,898231,898705,899179,899416.0,899653,900127,900601,901076.0,901313.5
475,901551,902026,902501,902976,903213.5,903451,903926,904401,904877.0,905115.0
476,905353,905829,906305,906781,907019.0,907257,907733,908209,908686.0,908924.5
477,909163,909640,910117,910594,910832.5,911071,911548,912025,912503.0,912742.0
478,912981,913459,913937,914415,914654.0,914893,915371,915849,916328.0,916567.5
479,916807,917286,917765,918244,918483.5,918723,919202,919681,920161.0,920401.0
480,920641,921121,921601,922081,922321.0,922561,923041,923521,924002.0,924242.5
481,924483,924964,925445,925926,926166.5,926407,926888,927369,927851.0,928092.0
482,928333,928815,929297,929779,930020.0,930261,930743,931225,931708.0,931949.5
483,932191,932674,933157,933640,933881.5,934123,934606,935089,935573.0,935815.0
484,936057,936541,937025,937509,937751.0,937993,938477,938961,939446.0,939688.5
485,939931,940416,940901,941386,941628.5,941871,942356,942841,943327.0,943570.0
486,943813,944299,944785,945271,945514.0,945757,946243,946729,947216.0,947459.5
487,947703,948190,948677,949164,949407.5,949651,950138,950625,951113.0,951357.0
488,951601,952089,952577,953065,953309.0,953553,954041,954529,955018.0,955262.5
489,955507,955996,956485,956974,957218.5,957463,957952,958441,958931.0,959176.0
490,959421,959911,960401,960891,961136.0,961381,961871,962361,962852.0,963097.5
491,963343,963834,964325,964816,965061.5,965307,965798,966289,966781.0,967027.0
492,967273,967765,968257,968749,968995.0,969241,969733,970225,970718.0,970964.5
493,971211,971704,972197,972690,972936.5,973183,973676,974169,974663.0,974910.0
494,975157,975651,976145,976639,976886.0,977133,977627,978121,978616.0,978863.5
495,979111,979606,980101,980596,980843.5,981091,981586,982081,982577.0,982825.0
496,983073,983569,984065,984561,984809.0,985057,985553,986049,986546.0,986794.5
497,987043,987540,988037,988534,988782.5,989031,989528,990025,990523.0,990772.0
498,991021,991519,992017,992515,992764.0,993013,993511,994009,994508.0,994757.5
499,995007,995506,996005,996504,996753.5,997003,997502,998001,998501.0,998751.0
500,999001,999501,1000001,1000501,1000751.0,1001001,1001501,1002001,1002502.0,1002752.5
501,1003003,1003504,1004005,1004506,1004756.5,1005007,1005508,1006009,1006511.0,
